#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SPI1	IRF4	9606.ENSP00000227163	9606.ENSP00000370343	0	0	0	0	0.224	0.635	0	0.994	0.998
SPI1	IRF8	9606.ENSP00000227163	9606.ENSP00000268638	0	0	0	0	0.484	0.635	0	0.998	0.999
SRF	SPI1	9606.ENSP00000265354	9606.ENSP00000227163	0	0	0	0	0	0	0.800	0.207	0.834
SRF	CEBPB	9606.ENSP00000265354	9606.ENSP00000305422	0	0	0	0	0.079	0.510	0	0.581	0.794
SRF	NFATC1	9606.ENSP00000265354	9606.ENSP00000389377	0	0	0	0	0.056	0	0.900	0.252	0.923
SRF	FOS	9606.ENSP00000265354	9606.ENSP00000306245	0	0	0	0	0.072	0	0.750	0.802	0.950
TAL1	SPI1	9606.ENSP00000294339	9606.ENSP00000227163	0	0	0	0	0.135	0	0.800	0.696	0.943
TAL1	EP300	9606.ENSP00000294339	9606.ENSP00000263253	0	0	0	0	0	0.625	0	0.717	0.889
TAL1	CBFA2T3	9606.ENSP00000294339	9606.ENSP00000268679	0	0	0	0	0.064	0.639	0	0.885	0.958
TAL1	HDAC1	9606.ENSP00000294339	9606.ENSP00000362649	0	0	0	0	0	0.547	0	0.567	0.795
TAL1	CEBPA	9606.ENSP00000294339	9606.ENSP00000427514	0	0	0	0	0.086	0	0.500	0.640	0.821
TAL1	GFI1	9606.ENSP00000294339	9606.ENSP00000294702	0	0	0	0	0.111	0.070	0.500	0.640	0.831
TAL1	FLI1	9606.ENSP00000294339	9606.ENSP00000433488	0	0	0	0	0.084	0.045	0.800	0.553	0.911
TAL1	MYB	9606.ENSP00000294339	9606.ENSP00000339992	0	0	0	0	0.042	0.292	0.800	0.516	0.925
TAL1	GATA3	9606.ENSP00000294339	9606.ENSP00000368632	0	0	0	0	0.067	0.521	0.800	0.938	0.993
TAL1	RUNX1	9606.ENSP00000294339	9606.ENSP00000300305	0	0	0	0	0	0.513	0.800	0.967	0.996
TAL1	GATA1	9606.ENSP00000294339	9606.ENSP00000365858	0	0	0	0	0.313	0.520	0.500	0.998	0.999
TAL1	GATA2	9606.ENSP00000294339	9606.ENSP00000345681	0	0	0	0	0.121	0.248	0.800	0.997	0.999
TBP	SPI1	9606.ENSP00000230354	9606.ENSP00000227163	0	0	0	0	0	0.510	0	0.684	0.838
TBP	JUN	9606.ENSP00000230354	9606.ENSP00000360266	0	0	0	0	0	0.547	0	0.527	0.777
TBP	FOS	9606.ENSP00000230354	9606.ENSP00000306245	0	0	0	0	0.045	0.636	0	0.489	0.807
TBP	HDAC1	9606.ENSP00000230354	9606.ENSP00000362649	0.057	0	0	0	0.105	0.292	0.400	0.682	0.865
TBP	EP300	9606.ENSP00000230354	9606.ENSP00000263253	0	0	0	0	0.077	0.292	0.500	0.855	0.946
TET2	SPI1	9606.ENSP00000442788	9606.ENSP00000227163	0	0	0	0	0.063	0	0	0.917	0.919
TET2	FLT3	9606.ENSP00000442788	9606.ENSP00000241453	0	0	0	0	0.057	0	0	0.850	0.852
TET2	DNMT3A	9606.ENSP00000442788	9606.ENSP00000264709	0	0	0	0	0.056	0.292	0	0.926	0.946
TET2	RUNX1	9606.ENSP00000442788	9606.ENSP00000300305	0	0	0	0	0.044	0	0	0.869	0.869
TET2	HDAC1	9606.ENSP00000442788	9606.ENSP00000362649	0	0	0	0	0	0.095	0	0.875	0.882
TET2	CEBPA	9606.ENSP00000442788	9606.ENSP00000427514	0	0	0	0	0	0	0	0.718	0.718
TNF	SPI1	9606.ENSP00000398698	9606.ENSP00000227163	0	0	0	0	0.164	0	0	0.718	0.754
TNF	IRF1	9606.ENSP00000398698	9606.ENSP00000245414	0	0	0	0	0.294	0	0	0.662	0.751
TNF	TYROBP	9606.ENSP00000398698	9606.ENSP00000262629	0	0	0	0	0.181	0	0	0.649	0.700
TNF	IRF8	9606.ENSP00000398698	9606.ENSP00000268638	0	0	0	0	0.195	0	0	0.696	0.745
TNF	REL	9606.ENSP00000398698	9606.ENSP00000295025	0	0	0	0	0.163	0.048	0	0.884	0.899
TNF	CEBPB	9606.ENSP00000398698	9606.ENSP00000305422	0	0	0	0	0.075	0	0	0.752	0.760
TNF	FOS	9606.ENSP00000398698	9606.ENSP00000306245	0	0	0	0	0.087	0	0	0.715	0.728
TNF	JUN	9606.ENSP00000398698	9606.ENSP00000360266	0	0	0	0	0.151	0	0.900	0.881	0.989
TNF	ITGB2	9606.ENSP00000398698	9606.ENSP00000380948	0	0	0	0	0.177	0	0	0.682	0.727
TNF	PTPRC	9606.ENSP00000398698	9606.ENSP00000411355	0	0	0	0	0.180	0	0	0.804	0.833
TNF	ITGAM	9606.ENSP00000398698	9606.ENSP00000496959	0	0	0	0	0.177	0	0	0.894	0.909
TNF	CEBPA	9606.ENSP00000398698	9606.ENSP00000427514	0	0	0	0	0.071	0	0.750	0.709	0.926
TYROBP	SPI1	9606.ENSP00000262629	9606.ENSP00000227163	0	0	0	0	0.809	0	0	0.665	0.933
TYROBP	TNF	9606.ENSP00000262629	9606.ENSP00000398698	0	0	0	0	0.181	0	0	0.649	0.700
TYROBP	FCGR1A	9606.ENSP00000262629	9606.ENSP00000358165	0	0	0	0	0.369	0.045	0	0.552	0.706
TYROBP	IRF8	9606.ENSP00000262629	9606.ENSP00000268638	0	0	0	0	0.359	0	0	0.572	0.714
TYROBP	ITGAM	9606.ENSP00000262629	9606.ENSP00000496959	0	0	0	0	0.493	0.045	0	0.500	0.737
TYROBP	CD14	9606.ENSP00000262629	9606.ENSP00000385519	0	0	0	0	0.796	0	0	0.138	0.817
TYROBP	PTPRC	9606.ENSP00000262629	9606.ENSP00000411355	0	0	0	0	0.379	0	0	0.735	0.828
TYROBP	MNDA	9606.ENSP00000262629	9606.ENSP00000357123	0	0	0	0	0.853	0	0	0.484	0.920
TYROBP	CSF1R	9606.ENSP00000262629	9606.ENSP00000286301	0	0	0	0	0.806	0	0	0.816	0.962
TYROBP	ITGB2	9606.ENSP00000262629	9606.ENSP00000380948	0	0	0	0	0.921	0	0	0.659	0.972
