#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PPARGC1A	PPARA	9606.ENSP00000264867	9606.ENSP00000385523	0	0	0	0	0.107	0.959	0.900	0.999	0.999
RAI1	CLOCK	9606.ENSP00000323074	9606.ENSP00000426983	0	0	0	0	0	0	0.750	0.289	0.814
RARA	PPARGC1A	9606.ENSP00000254066	9606.ENSP00000264867	0	0	0	0	0.055	0.182	0	0.695	0.743
RARA	KAT2B	9606.ENSP00000254066	9606.ENSP00000263754	0	0	0	0	0.049	0.635	0	0.460	0.796
RARA	EZH2	9606.ENSP00000254066	9606.ENSP00000320147	0	0	0	0	0.048	0.311	0.500	0.641	0.866
RARA	CLOCK	9606.ENSP00000254066	9606.ENSP00000426983	0	0	0	0	0	0.396	0	0.796	0.871
RARA	EP300	9606.ENSP00000254066	9606.ENSP00000263253	0	0	0	0	0.049	0.533	0	0.757	0.883
RARA	CREBBP	9606.ENSP00000254066	9606.ENSP00000262367	0	0	0	0	0.075	0.533	0	0.763	0.889
RARA	RXRA	9606.ENSP00000254066	9606.ENSP00000419692	0	0	0	0.765	0.113	0.991	0.900	0.983	0.999
RORA	CRY1	9606.ENSP00000261523	9606.ENSP00000008527	0	0	0	0	0.074	0.095	0	0.929	0.935
RORA	BHLHE41	9606.ENSP00000261523	9606.ENSP00000242728	0	0	0	0	0.042	0.329	0	0.871	0.909
RORA	NR1D1	9606.ENSP00000261523	9606.ENSP00000246672	0	0	0	0.741	0.092	0	0.500	0.555	0.780
RORA	PER2	9606.ENSP00000261523	9606.ENSP00000254657	0	0	0	0	0.049	0	0	0.921	0.922
RORA	BHLHE40	9606.ENSP00000261523	9606.ENSP00000256495	0	0	0	0	0.067	0	0	0.868	0.872
RORA	TIMELESS	9606.ENSP00000261523	9606.ENSP00000450607	0	0	0	0	0	0	0	0.737	0.737
RORA	CRY2	9606.ENSP00000261523	9606.ENSP00000478187	0	0	0	0	0.054	0.087	0	0.826	0.837
RORA	PPARGC1A	9606.ENSP00000261523	9606.ENSP00000264867	0	0	0	0	0	0	0.800	0.277	0.849
RORA	CSNK1E	9606.ENSP00000261523	9606.ENSP00000380044	0	0	0	0	0.043	0.378	0	0.804	0.873
RORA	NFIL3	9606.ENSP00000261523	9606.ENSP00000297689	0	0	0	0	0.078	0.061	0	0.904	0.909
RORA	CLOCK	9606.ENSP00000261523	9606.ENSP00000426983	0	0	0	0	0	0.113	0.500	0.840	0.923
RORA	PER3	9606.ENSP00000261523	9606.ENSP00000482093	0	0	0	0	0.049	0	0	0.922	0.923
RORA	RORC	9606.ENSP00000261523	9606.ENSP00000327025	0	0	0.067	0.924	0.055	0	0.900	0.344	0.934
RORA	RORB	9606.ENSP00000261523	9606.ENSP00000366093	0	0	0.056	0.963	0.056	0	0.900	0.424	0.941
RORA	EP300	9606.ENSP00000261523	9606.ENSP00000263253	0	0	0	0	0.044	0.292	0.900	0.491	0.960
RORA	ARNTL	9606.ENSP00000261523	9606.ENSP00000384517	0	0	0	0	0.084	0.113	0.500	0.919	0.962
RORA	NPAS2	9606.ENSP00000261523	9606.ENSP00000338283	0	0	0	0	0	0.113	0.750	0.924	0.981
RORB	CRY1	9606.ENSP00000366093	9606.ENSP00000008527	0	0	0	0	0	0.076	0	0.919	0.922
RORB	BHLHE41	9606.ENSP00000366093	9606.ENSP00000242728	0	0	0	0	0	0	0	0.856	0.856
RORB	PER2	9606.ENSP00000366093	9606.ENSP00000254657	0	0	0	0	0	0	0	0.921	0.921
RORB	BHLHE40	9606.ENSP00000366093	9606.ENSP00000256495	0	0	0	0	0	0.225	0	0.856	0.883
RORB	RORA	9606.ENSP00000366093	9606.ENSP00000261523	0	0	0.056	0.963	0.056	0	0.900	0.424	0.941
RORB	NFIL3	9606.ENSP00000366093	9606.ENSP00000297689	0	0	0	0	0.069	0.061	0	0.903	0.907
RORB	RORC	9606.ENSP00000366093	9606.ENSP00000327025	0	0	0.058	0.933	0	0.329	0.900	0.098	0.935
RORB	NPAS2	9606.ENSP00000366093	9606.ENSP00000338283	0	0	0	0	0	0.113	0	0.921	0.927
RORB	TIMELESS	9606.ENSP00000366093	9606.ENSP00000450607	0	0	0	0	0.044	0	0	0.725	0.725
RORB	CRY2	9606.ENSP00000366093	9606.ENSP00000478187	0	0	0	0	0.043	0.076	0	0.842	0.848
RORB	CLOCK	9606.ENSP00000366093	9606.ENSP00000426983	0	0	0	0	0	0.534	0	0.843	0.924
RORB	ARNTL	9606.ENSP00000366093	9606.ENSP00000384517	0	0	0	0	0	0.113	0	0.924	0.930
RORB	PER3	9606.ENSP00000366093	9606.ENSP00000482093	0	0	0	0	0.042	0	0	0.936	0.936
RORC	CRY1	9606.ENSP00000327025	9606.ENSP00000008527	0	0	0	0	0	0.095	0	0.863	0.871
RORC	BHLHE41	9606.ENSP00000327025	9606.ENSP00000242728	0	0	0	0	0	0.175	0	0.812	0.838
RORC	PER2	9606.ENSP00000327025	9606.ENSP00000254657	0	0	0	0	0.047	0.182	0	0.814	0.842
RORC	BHLHE40	9606.ENSP00000327025	9606.ENSP00000256495	0	0	0	0	0	0.242	0	0.796	0.838
RORC	RORA	9606.ENSP00000327025	9606.ENSP00000261523	0	0	0.067	0.924	0.055	0	0.900	0.344	0.934
RORC	NFIL3	9606.ENSP00000327025	9606.ENSP00000297689	0	0	0	0	0.074	0.061	0	0.887	0.893
RORC	CRY2	9606.ENSP00000327025	9606.ENSP00000478187	0	0	0	0	0.047	0.087	0	0.683	0.700
RORC	CLOCK	9606.ENSP00000327025	9606.ENSP00000426983	0	0	0	0	0	0.534	0	0.682	0.845
RORC	PER3	9606.ENSP00000327025	9606.ENSP00000482093	0	0	0	0	0	0	0	0.857	0.857
RORC	NPAS2	9606.ENSP00000327025	9606.ENSP00000338283	0	0	0	0	0.043	0.284	0	0.851	0.889
RORC	ARNTL	9606.ENSP00000327025	9606.ENSP00000384517	0	0	0	0	0	0.534	0	0.820	0.912
RORC	RORB	9606.ENSP00000327025	9606.ENSP00000366093	0	0	0.058	0.933	0	0.329	0.900	0.098	0.935
RXRA	RARA	9606.ENSP00000419692	9606.ENSP00000254066	0	0	0	0.765	0.113	0.991	0.900	0.983	0.999
RXRA	BHLHE40	9606.ENSP00000419692	9606.ENSP00000256495	0	0	0	0	0.086	0.592	0	0.477	0.788
RXRA	CREBBP	9606.ENSP00000419692	9606.ENSP00000262367	0	0	0	0	0.081	0.859	0.650	0.563	0.977
RXRA	EP300	9606.ENSP00000419692	9606.ENSP00000263253	0	0	0	0	0.063	0.325	0.650	0.739	0.934
RXRA	PPARGC1A	9606.ENSP00000419692	9606.ENSP00000264867	0	0	0	0	0.057	0.551	0.500	0.638	0.913
RXRA	NPAS2	9606.ENSP00000419692	9606.ENSP00000338283	0	0	0	0	0	0.396	0.400	0.467	0.790
RXRA	ARNTL	9606.ENSP00000419692	9606.ENSP00000384517	0	0	0	0	0.044	0.396	0	0.648	0.779
RXRA	PPARA	9606.ENSP00000419692	9606.ENSP00000385523	0	0	0	0.689	0.084	0.840	0.900	0.986	0.999
RXRA	CLOCK	9606.ENSP00000419692	9606.ENSP00000426983	0	0	0	0	0	0.396	0	0.777	0.860
SERPINE1	CLOCK	9606.ENSP00000223095	9606.ENSP00000426983	0	0	0	0	0	0	0.750	0.247	0.803
SERPINE1	ARNTL2	9606.ENSP00000223095	9606.ENSP00000266503	0	0	0	0	0.063	0	0.750	0.246	0.807
SIRT1	CREBBP	9606.ENSP00000212015	9606.ENSP00000262367	0	0	0	0	0.088	0.101	0	0.724	0.754
SIRT1	SIRT6	9606.ENSP00000212015	9606.ENSP00000337332	0	0	0.207	0.600	0.067	0	0	0.729	0.782
SIRT1	PPARA	9606.ENSP00000212015	9606.ENSP00000385523	0	0	0	0	0	0.345	0	0.862	0.906
SIRT1	KDM1A	9606.ENSP00000212015	9606.ENSP00000383042	0	0	0	0	0.081	0.095	0	0.906	0.915
SIRT1	PER2	9606.ENSP00000212015	9606.ENSP00000254657	0	0	0	0	0.066	0.095	0	0.919	0.925
SIRT1	EZH2	9606.ENSP00000212015	9606.ENSP00000320147	0	0	0	0	0.049	0.646	0.360	0.766	0.942
SIRT1	KAT2B	9606.ENSP00000212015	9606.ENSP00000263754	0	0	0	0	0.075	0.424	0	0.932	0.960
SIRT1	EP300	9606.ENSP00000212015	9606.ENSP00000263253	0	0	0	0	0.138	0.698	0	0.902	0.972
SIRT1	NAMPT	9606.ENSP00000212015	9606.ENSP00000222553	0	0	0	0	0.060	0	0.900	0.937	0.993
SIRT1	ARNTL	9606.ENSP00000212015	9606.ENSP00000384517	0	0	0	0	0.049	0.345	0.750	0.987	0.997
SIRT1	CLOCK	9606.ENSP00000212015	9606.ENSP00000426983	0	0	0	0	0.049	0.335	0.750	0.994	0.999
SIRT1	PPARGC1A	9606.ENSP00000212015	9606.ENSP00000264867	0	0	0	0	0.055	0.499	0.900	0.998	0.999
SIRT6	SIRT1	9606.ENSP00000337332	9606.ENSP00000212015	0	0	0.207	0.600	0.067	0	0	0.729	0.782
SIRT6	NAMPT	9606.ENSP00000337332	9606.ENSP00000222553	0	0	0	0	0	0	0.900	0.660	0.964
SIRT6	CLOCK	9606.ENSP00000337332	9606.ENSP00000426983	0	0	0	0	0	0.068	0	0.757	0.764
SIRT6	ARNTL	9606.ENSP00000337332	9606.ENSP00000384517	0	0	0	0	0	0.068	0	0.869	0.872
TIMELESS	CRY1	9606.ENSP00000450607	9606.ENSP00000008527	0	0	0	0	0.042	0.430	0	0.995	0.997
TIMELESS	BHLHE41	9606.ENSP00000450607	9606.ENSP00000242728	0	0	0	0	0	0	0	0.744	0.744
TIMELESS	NR1D1	9606.ENSP00000450607	9606.ENSP00000246672	0	0	0	0	0	0	0	0.800	0.800
TIMELESS	PER2	9606.ENSP00000450607	9606.ENSP00000254657	0	0	0	0	0.113	0.591	0	0.871	0.949
TIMELESS	BHLHE40	9606.ENSP00000450607	9606.ENSP00000256495	0	0	0	0	0	0	0	0.708	0.708
TIMELESS	RORA	9606.ENSP00000450607	9606.ENSP00000261523	0	0	0	0	0	0	0	0.737	0.737
TIMELESS	ARNTL2	9606.ENSP00000450607	9606.ENSP00000266503	0	0	0	0	0.072	0.129	0	0.712	0.747
TIMELESS	NFIL3	9606.ENSP00000450607	9606.ENSP00000297689	0	0	0	0	0	0	0	0.753	0.753
TIMELESS	NR1D2	9606.ENSP00000450607	9606.ENSP00000310006	0	0	0	0	0	0	0	0.751	0.751
TIMELESS	PER1	9606.ENSP00000450607	9606.ENSP00000314420	0	0	0	0	0.113	0.591	0	0.717	0.888
TIMELESS	NPAS2	9606.ENSP00000450607	9606.ENSP00000338283	0	0	0	0	0.067	0.129	0	0.882	0.896
TIMELESS	RORB	9606.ENSP00000450607	9606.ENSP00000366093	0	0	0	0	0.044	0	0	0.725	0.725
TIMELESS	CSNK1E	9606.ENSP00000450607	9606.ENSP00000380044	0	0	0	0	0.056	0.098	0	0.832	0.844
TIMELESS	ARNTL	9606.ENSP00000450607	9606.ENSP00000384517	0	0	0	0	0	0.129	0	0.897	0.906
TIMELESS	CLOCK	9606.ENSP00000450607	9606.ENSP00000426983	0	0	0	0	0.067	0.129	0	0.948	0.954
TIMELESS	PER3	9606.ENSP00000450607	9606.ENSP00000482093	0	0	0	0	0.113	0.591	0	0.893	0.957
TIMELESS	CRY2	9606.ENSP00000450607	9606.ENSP00000478187	0	0	0	0	0	0.579	0	0.992	0.996
TPTEP2-CSNK1E	CRY1	9606.ENSP00000383067	9606.ENSP00000008527	0	0	0	0	0	0.825	0	0.789	0.961
TPTEP2-CSNK1E	BHLHE41	9606.ENSP00000383067	9606.ENSP00000242728	0	0	0	0	0	0.264	0	0.660	0.739
TPTEP2-CSNK1E	NR1D1	9606.ENSP00000383067	9606.ENSP00000246672	0	0	0	0	0	0.056	0	0.710	0.714
TPTEP2-CSNK1E	PER2	9606.ENSP00000383067	9606.ENSP00000254657	0	0	0	0	0	0.392	0	0.793	0.869
TPTEP2-CSNK1E	BHLHE40	9606.ENSP00000383067	9606.ENSP00000256495	0	0	0	0	0	0.092	0	0.748	0.761
TPTEP2-CSNK1E	NPAS2	9606.ENSP00000383067	9606.ENSP00000338283	0	0	0	0	0	0.159	0	0.665	0.706
TPTEP2-CSNK1E	CSNK1E	9606.ENSP00000383067	9606.ENSP00000380044	0	0	0.047	0.987	0	0.900	0	0.042	0.900
TPTEP2-CSNK1E	ARNTL	9606.ENSP00000383067	9606.ENSP00000384517	0	0	0	0	0	0.289	0	0.760	0.822
TPTEP2-CSNK1E	CLOCK	9606.ENSP00000383067	9606.ENSP00000426983	0	0	0	0	0	0.159	0	0.817	0.839
TPTEP2-CSNK1E	CRY2	9606.ENSP00000383067	9606.ENSP00000478187	0	0	0	0	0	0.223	0	0.839	0.870
TPTEP2-CSNK1E	PER3	9606.ENSP00000383067	9606.ENSP00000482093	0	0	0	0	0	0.392	0	0.805	0.876
WDR5	EP300	9606.ENSP00000351446	9606.ENSP00000263253	0	0	0	0	0.047	0.294	0.500	0.727	0.896
WDR5	KAT2B	9606.ENSP00000351446	9606.ENSP00000263754	0	0	0	0	0	0.845	0.720	0.865	0.993
WDR5	EZH2	9606.ENSP00000351446	9606.ENSP00000320147	0	0	0	0	0.088	0.125	0.500	0.788	0.904
WDR5	CLOCK	9606.ENSP00000351446	9606.ENSP00000426983	0	0	0	0	0	0	0	0.716	0.716
WDR5	KDM1A	9606.ENSP00000351446	9606.ENSP00000383042	0	0	0	0	0.097	0	0	0.720	0.736
WDR5	ARNTL	9606.ENSP00000351446	9606.ENSP00000384517	0	0	0	0	0	0.497	0	0.685	0.835
