"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007519","GO:0007519","skeletal muscle tissue development","30/1472","139/15025",2.57739134625121e-05,0.00121727135361508,0.000952784098025424,"PITX1/EP300/ASB2/EMD/KLF5/NEURL1/RPS6KB1/DDX5/RIPOR2/MEF2D/EGR1/NR4A1/GPCPD1/BMAL1/ITGA7/FLNB/FLOT1/MYOCD/BIN3/SKI/BTG2/ATF3/COPS2/CTNNB1/FOS/AKIRIN1/MSC/ZBTB18/MAFF/SVIL",30
"GO:0010573","GO:0010573","vascular endothelial growth factor production","12/1472","32/15025",2.61159437843865e-05,0.00122306012361669,0.000957315091043767,"PTGS2/HIF1A/IL1A/CCR2/IL1B/ATF4/IL6/NODAL/EIF2AK3/SULF2/C5AR1/ADGRG1",12
"GO:1902532","GO:1902532","negative regulation of intracellular signal transduction","74/1472","474/15025",3.45156056944459e-05,0.00150277711355584,0.0011762555098502,"PLAUR/MAP2K3/CASP8/SPI1/PTGS2/FBLN1/CYLD/IRAK3/PPM1A/HIF1A/BMP7/RIOK3/MET/PPIF/RIPOR2/PDE10A/PDE4D/PPP2CA/BCL6/PLEK/ARHGEF2/RGS2/TNFAIP3/UBE2B/DUSP1/ARAP3/ADRA1A/IL1B/NR1D1/LIF/PDE11A/CDKN2D/SESN2/BMAL1/AGT/SORL1/THBS1/DUSP5/SLC24A4/WTIP/MCL1/DUSP10/TNIP1/TBC1D7/FOXO1/RABGEF1/DYRK1A/DUSP2/ZNF385A/SHANK2/NLRP3/ATF3/ZC3H12A/SPRY1/CARD19/MAPK7/DDIT4/RELA/DDIT3/PTPN2/RNF152/PER1/MYADM/HAPSTR1/ADGRG3/DUSP8/MUC1/MAGI2/SPRED3/LRRK2/PTPN1/SRC/DDX3X/CASTOR3P",74
"GO:0032922","GO:0032922","circadian regulation of gene expression","18/1472","65/15025",3.49445410542367e-05,0.00150965835112606,0.00118164160039785,"RELB/NAMPT/AHR/RAI1/ID2/EGR1/CRY2/ID1/NR1D1/ATF4/PER2/BMAL1/BHLHE40/NOCT/KDM2A/PER1/NRIP1/TOP1",18
"GO:1990830","GO:1990830","cellular response to leukemia inhibitory factor","21/1472","83/15025",3.58527455512743e-05,0.00152524695387215,0.00119384313028912,"PAX6/JARID2/BCLAF1/SBNO2/RFX2/ICAM1/SMAD7/KLF5/TLE4/KDM3A/PADI2/KDM5B/TEX14/KLF4/ILDR1/HK2/PIGA/RARG/MSC/PTP4A3/SOCS3",21
"GO:0045622","GO:0045622","regulation of T-helper cell differentiation","13/1472","38/15025",3.77127928262763e-05,0.00158025108587096,0.00123689603064574,"PRKCZ/SMAD7/RIPK2/JAK3/BCL6/RARA/ANXA1/NFKBIZ/ZBTB7B/NLRP3/ZC3H12A/NFKBID/JUNB",13
"GO:1990823","GO:1990823","response to leukemia inhibitory factor","21/1472","84/15025",4.34498237635187e-05,0.00176748808638022,0.00138345040089144,"PAX6/JARID2/BCLAF1/SBNO2/RFX2/ICAM1/SMAD7/KLF5/TLE4/KDM3A/PADI2/KDM5B/TEX14/KLF4/ILDR1/HK2/PIGA/RARG/MSC/PTP4A3/SOCS3",21
"GO:0007611","GO:0007611","learning or memory","44/1472","243/15025",4.41778916524156e-05,0.00178408253752835,0.00139643922965378,"ABCC8/FYN/ATP1A2/NRXN3/PRKCZ/PTGS2/CIC/ITPR3/EP300/HIF1A/NTSR1/RPS6KB1/B3GAT1/NRXN2/NEDD9/TNR/SGK1/CCND2/PDE1B/THRA/PPP1R1B/SNAP25/AGT/PLK2/VLDLR/NTRK2/NRGN/BTG2/ITGA5/ZNF385A/SHANK2/MECP2/FOS/CEBPB/CNTNAP2/FOSL1/PLCB1/MAPT/RELN/NLGN3/SRC/HTT/AGER/GRIN2B",44
"GO:0031349","GO:0031349","positive regulation of defense response","47/1472","266/15025",4.66165504140586e-05,0.00182978932715742,0.00143221490300799,"CREBBP/FYN/SPI1/PTGS2/FCN1/NLRP1/OSM/LGALS2/EP300/NFKBIA/RIOK3/RIPK2/CLNK/SFPQ/CCR2/ZBP1/EREG/IL1B/FFAR2/AKIRIN2/AGT/IL6/NLRC5/S100A8/NFKBIZ/TNIP1/ADAM8/GBP5/CD1D/NLRP3/S100A9/S100A12/AP1G1/NOD2/PTGER4/CEBPB/CLEC7A/TRAF6/TBK1/IRF7/FFAR3/LILRA5/PLSCR1/LRRK2/SRC/LILRA2/NEAT1",47
"GO:0048659","GO:0048659","smooth muscle cell proliferation","28/1472","130/15025",4.918497134618e-05,0.00188894271863243,0.00147851551673252,"FGFR2/PTGS2/EDN1/RPS6KB1/CDKN1B/HBEGF/ID2/MEF2D/TNFAIP3/NR4A3/GNA13/CDKN1A/EREG/AGT/IL6/THBS1/CDH13/MYOCD/TCF7L2/FRS2/CTNNB1/SF1/TRIB1/DDIT3/JUN/IRAK1/PRKG1/SRC",28
"GO:0071398","GO:0071398","cellular response to fatty acid","11/1472","29/15025",5.01639193177104e-05,0.00188894271863243,0.00147851551673252,"CPS1/DGAT2/EDN1/HES1/FFAR2/ZC3H12A/IRS1/PLCB1/FFAR3/AKR1C3/SRC",11
"GO:0001706","GO:0001706","endoderm formation","15/1472","50/15025",5.62699025162435e-05,0.0020631063600199,0.00161483709160189,"LAMA3/MACROH2A1/COL7A1/DUSP1/INHBA/COL4A2/ITGA7/DUSP5/COL8A1/NODAL/DUSP2/ITGA5/CTNNB1/SETD2/LAMB3",15
"GO:0048511","GO:0048511","rhythmic process","47/1472","269/15025",6.20620588524275e-05,0.00221712726913191,0.00173539252283711,"CREBBP/F7/NFKB2/EP300/HNF4A/RELB/NAMPT/AHR/RAI1/DDX5/MAPK10/OPRM1/ID2/SFPQ/KDM5B/FOXO3/KLF9/EGR1/CRY2/INHBA/EREG/ID1/NR1D1/FBXL12/ATF4/JUND/PER2/BMAL1/BHLHE40/TPH2/SIK1/NTRK2/NOCT/KLF10/DYRK1A/PROK2/PTX3/NFIL3/KDM2A/KCNA2/PER1/EGR3/NRIP1/SLIT3/USP7/SRC/TOP1",47
"GO:0016570","GO:0016570","histone modification","70/1472","450/15025",6.26584895754516e-05,0.00222417683059867,0.00174091036406752,"CREBBP/KMT2E/PAX6/JARID2/ARID4A/ARID4B/USP36/KMT2C/SPI1/JMJD6/BAZ2A/UIMC1/RCOR1/BRPF3/SETD1A/EP300/BRD1/DOT1L/AKAP8/SUPT6H/PRMT8/PHF1/VEGFA/MACROH2A1/BCL6/KANSL3/KDM3A/SFPQ/RLF/KDM5B/UBE2B/EPC1/H1-3/LIF/PER2/KDM6B/USP15/EPC2/CDK9/SETD1B/JDP2/USP3/MYOCD/KDM6A/NSD3/KAT6B/BRPF1/SKI/ZBTB7B/CRTC2/SAP30BP/BAP1/DDX21/KMT2D/CTNNB1/H1-4/TET2/MECP2/CHD3/JMJD1C/KDM2A/MTHFR/PER1/SETD2/MUC1/USP7/LRRK2/ARID5A/MIER1/USP17L2",70
"GO:0010508","GO:0010508","positive regulation of autophagy","29/1472","139/15025",6.71194980339019e-05,0.00232333517107413,0.0018185236995913,"RB1CC1/ROCK1/TP53INP2/ATG16L1/TOM1/HIF1A/CDK16/RIPK2/ATG2A/ELAPOR1/FOXO3/TICAM1/SESN2/PLK2/C9orf72/FOXO1/BCL2L11/ZC3H12A/MOAP1/NOD2/TRIM8/PLK3/RNF152/ULK1/SNX18/TBK1/LRRK2/HTT/TRIM13",29
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","27/1472","126/15025",7.30652551753354e-05,0.00243827944366554,0.00190849301888806,"FGFR2/PTGS2/EDN1/RPS6KB1/CDKN1B/HBEGF/ID2/MEF2D/TNFAIP3/NR4A3/GNA13/CDKN1A/EREG/AGT/IL6/THBS1/CDH13/MYOCD/TCF7L2/FRS2/CTNNB1/SF1/TRIB1/JUN/IRAK1/PRKG1/SRC",27
"GO:0043588","GO:0043588","skin development","42/1472","234/15025",8.02158934904929e-05,0.00261428756972232,0.00204625831101633,"PAX6/TRAF3IP2/FGFR2/ROCK1/FOSL2/FA2H/MET/COL1A1/EXPH5/ARRDC3/MACROH2A1/IL1A/PPL/INHBA/EREG/AHDC1/ZFP36/KRT17/PALLD/LAMA5/ITGB4/ATP8A2/GRHL1/ANXA1/ACVR1B/FLNB/KLF4/FLG/LATS2/SLITRK5/KRT80/CTNNB1/KRT8/KRT4/RELA/SFN/ZFP36L1/BCR/AKR1C3/HRNR/LIPN/KRT6A",42
"GO:0033674","GO:0033674","positive regulation of kinase activity","68/1472","438/15025",8.43756413465027e-05,0.00268700256699462,0.0021031738811423,"FGR/CAMKK1/TENM1/GPRC5A/SLC11A1/MAP2K3/ERBB3/FGFR2/PRKCZ/CDC42/TRAF4/EDN1/WNT11/CCNK/EEF1A2/RGCC/MET/PRKAG2/NEURL1/AREG/CDKN1B/NEDD9/TPD52L1/VEGFA/HBEGF/PPP2CA/CCND2/EGR1/TNFRSF10B/PTK2B/ADRA1A/FLT3/CDKN1A/EREG/IL1B/EPHA7/AGT/THBS1/NTRK3/PIK3R5/BCL10/VLDLR/NTRK2/ADAM8/ADAM17/ACSL1/RANBP2/NRG1/S100A12/RYK/RICTOR/LMTK2/NOD2/IRS1/SYAP1/MOB3A/TRAF6/EPGN/EPHA10/IRAK1/MAPT/LILRA5/LRRK2/RELN/PTPN1/SRC/AGER/DDX3X",68
"GO:0048588","GO:0048588","developmental cell growth","38/1472","205/15025",8.549908523739e-05,0.00270730910243167,0.00211906823698412,"SEMA3F/IFRD1/SEMA3B/CYFIP2/PRKCZ/EDN1/SEMA5B/NRCAM/SMAD7/PTPRS/COBL/VEGFA/TNR/RGS2/BCL11A/ADRA1A/CXCR4/CPNE5/NRN1/EPHA7/AGT/C9orf72/NKX6-1/RYK/NDEL1/KMT2D/CTNNB1/RARG/RIMS2/MEX3C/ULK1/ARIH2/SLIT3/MAPT/SEMA4D/NLGN3/SMURF1/PLXNA4",38
"GO:0030216","GO:0030216","keratinocyte differentiation","26/1472","121/15025",9.39786568958662e-05,0.00292593885408191,0.00229019437916183,"PAX6/ROCK1/FOSL2/EXPH5/MACROH2A1/IL1A/PPL/EREG/ZFP36/KRT17/PALLD/GRHL1/ANXA1/FLNB/FLG/LATS2/KRT80/KRT8/KRT4/SFN/ZFP36L1/BCR/AKR1C3/HRNR/LIPN/KRT6A",26
"GO:0070301","GO:0070301","cellular response to hydrogen peroxide","20/1472","82/15025",9.51932413093753e-05,0.00294728852120638,0.0023069052162927,"FYN/EDN1/MET/PPIF/TNFAIP3/FOXO3/NR4A3/KLF2/KDM6B/STK26/ANXA1/IL6/RHOB/MAPK7/RELA/NET1/SPHK1/LRRK2/SRC/ZNF580",20
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","27/1472","128/15025",9.70181195358812e-05,0.00297078011084322,0.00232529258158873,"PAX6/ROCK1/BMP7/CDKN1B/VEGFA/MACROH2A1/HES1/IL1A/PROC/IL1B/ID1/ZFP36/LIF/BTG1/GRHL1/NODAL/NKX6-1/SPRY1/CTNNB1/CEBPB/SFN/PLCB1/MAFF/ZFP36L1/SPRED3/AJAP1/S1PR3",27
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","39/1472","214/15025",0.000101539195016716,0.00309222914660197,0.00242035331693571,"SEMA3F/IFRD1/SEMA3B/CYFIP2/FGFR2/PRKCZ/EDN1/SEMA5B/WNT11/NRCAM/PTPRS/COBL/AREG/VEGFA/TNR/KDM5B/BCL11A/CXCR4/CPNE5/NRN1/EPHA7/BIN3/C9orf72/NKX6-1/RYK/SPRY1/NDEL1/CTNNB1/RARG/RIMS2/ULK1/SLIT3/MAPT/MAGI2/SEMA4D/WNT7B/NLGN3/SMURF1/PLXNA4",39
"GO:0010035","GO:0010035","response to inorganic substance","74/1472","490/15025",0.000103481969242171,0.00313426638362292,0.00245325675365878,"ABCC8/CACNA1G/GIPR/FYN/CPS1/CASR/CASP8/RASGRP2/PTGS2/EDN1/TF/ITPR3/HIF1A/BMP7/NDRG1/MET/PPIF/COL1A1/AREG/TCIRG1/CDKN1B/PPP2CA/IL1A/IGFBP2/TNFAIP3/FOXO3/NR4A3/PTK2B/CPNE5/RUNX2/FOSB/KLF2/ATF4/KCNC1/JUND/GCH1/KDM6B/STK26/ANXA1/HNRNPA1/IL6/THBS1/TPH2/SLC13A5/S100A8/RHOB/FOXO1/KCNB1/PPP1R15B/ZC3H12A/BAP1/ADGRV1/TRPV6/MAPK7/FOS/JUNB/EIF2AK3/RELA/NET1/FOSL1/SPHK1/JUN/PLCB1/MAPT/PLSCR1/LRRK2/AKR1C3/SRC/HBA1/ZNF580/CRIP1/SLFN14/HBB/HP",74
"GO:0001501","GO:0001501","skeletal system development","68/1472","441/15025",0.000104114958982935,0.00313639279141567,0.00245492113812395,"FGR/VCAN/COL9A2/FGFR2/PITX1/NDST1/EDN1/WNT11/EP300/HIF1A/BMP7/SMAD7/ITGB8/HOXA5/ZFAND5/RAI1/COL1A1/ZBTB16/HYAL1/DLX2/PRRX1/MEF2D/SOX4/RUNX2/THRA/SBDS/FGFRL1/RARA/CHSY1/CSRNP1/NODAL/SKI/ADAMTS4/RUNX1/NPR2/ZNF385A/RYK/PLXNB1/SMAD3/ANKRD11/CTNNB1/TAPT1/CHST11/CHD7/PTGER4/EIF2AK3/RARG/SP3/MEX3C/IRX5/FAM20C/ZFPM1/SETD2/ATG9B/BMP8A/RFLNB/HAPLN4/SEMA4D/WNT7B/PRELP/SULF2/COL27A1/ARID5A/FLNA/SRC/COL13A1/COL11A2/MPIG6B",68
"GO:2000147","GO:2000147","positive regulation of cell motility","74/1472","492/15025",0.000117922301310395,0.00345884729054122,0.00270731311152508,"FGR/SEMA3F/SEMA3B/MAP2K3/F7/SPI1/PTGS2/MCAM/EDN1/CARMIL1/SEMA5B/WNT11/ICAM1/TF/HIF1A/BMP7/MET/VSIR/RPS6KB1/CCL7/COL1A1/NEDD9/RIPOR2/VEGFA/HBEGF/HYAL1/IL1A/ARHGEF2/NR4A3/ONECUT2/PTK2B/CCR2/CXCR4/IL1B/TNFSF14/AKAP12/ANXA1/ACVR1B/AGT/IL6/THBS1/DUOX2/NTRK3/ITGAX/CDH13/RHOB/IQSEC1/PLK2/ADAM8/ADAM17/ITGA5/CXCL16/ZC3H12A/JCAD/SMAD3/CXCL8/PRKCE/CLEC7A/OXSR1/AKIRIN1/SPHK1/JUN/MYADM/ZNF703/IRS2/SEMA4D/RELN/FUT4/SRC/C5AR1/AGER/ZNF580/MALAT1/TALAM1",74
"GO:0045429","GO:0045429","positive regulation of nitric oxide biosynthetic process","12/1472","37/15025",0.000134766434391299,0.00383190479011588,0.0029993131263026,"PTGS2/EDN1/PTK2B/IL1B/KLF2/TICAM1/AGT/KLF4/PTX3/SMAD3/CLEC7A/HBB",12
"GO:0001892","GO:0001892","embryonic placenta development","19/1472","78/15025",0.000143767003660515,0.00402435577799518,0.00314994859501394,"CASP8/FGFR2/HIF1A/BMP7/HES1/BIRC6/LIF/RSPO3/ADM/NODAL/HEY1/JUNB/CEBPB/SP3/SETD2/PHLDA2/SOCS3/ZFP36L1/WNT7B",19
"GO:0061614","GO:0061614","miRNA transcription","16/1472","60/15025",0.00015311950761769,0.00420362076824327,0.00329026310379936,"SPI1/HIF1A/KLF5/DDX5/FOXO3/EGR1/NR1H2/RARA/KLF4/SMAD6/MYOCD/SMAD3/FOS/RELA/FOSL1/JUN",16
"GO:1900744","GO:1900744","regulation of p38MAPK cascade","12/1472","38/15025",0.000179560422805927,0.00467612259952071,0.00366010030549809,"SPI1/CYLD/GADD45B/VEGFA/DUSP1/IL1B/MINK1/DUSP10/ZC3H12A/SPHK1/PER1/AGER",12
"GO:0050921","GO:0050921","positive regulation of chemotaxis","25/1472","119/15025",0.000185224024840768,0.00477286965961099,0.00373582628073852,"CASR/F7/SPI1/EDN1/MET/CCL7/NEDD9/RIPOR2/VEGFA/PTK2B/CCR2/CXCR4/TNFSF14/IL6/THBS1/NTRK3/CDH13/ADAM17/SMAD3/CXCL8/OXSR1/AKIRIN1/C5AR1/AGER/ZNF580",25
"GO:0009743","GO:0009743","response to carbohydrate","36/1472","199/15025",0.000214415910263256,0.00543154485407785,0.00425138532120064,"MLXIPL/GIPR/MAP2K3/CASR/PTGS2/ICAM1/HIF1A/HNF4A/CDK16/RPS6KB1/CDKN1B/IL1A/FOXO3/EGR1/PTK2B/SOX4/RUNX2/IL1B/NR1D1/SESN2/RAF1/TRA2B/THBS1/TCF7L2/KCNB1/NKX6-1/CCDC186/PRKCB/PRKCE/CLEC7A/PLCB1/ZFP36L1/IRS2/PIM3/AGER/VAMP2",36
"GO:0006979","GO:0006979","response to oxidative stress","60/1472","387/15025",0.000224150941341263,0.00562699637880567,0.00440436937372306,"FYN/ALOX5/ABCB11/PTGS2/EDN1/PXN/HNRNPM/PRODH/HIF1A/BMP7/ADNP2/MET/PPIF/COL1A1/AREG/MACROH2A1/HYAL1/IL1A/SFPQ/TNFAIP3/FOXO3/NR4A3/PTK2B/KLF2/MGAT3/ATF4/SESN2/GCH1/KDM6B/BMAL1/STK26/ANXA1/PNPLA8/IL6/PNPT1/DUOX2/MCL1/RHOB/FOXO1/NR4A2/PPP1R15B/ZC3H12A/MAPK7/CTNNB1/FOS/OXSR1/RELA/PLK3/NET1/FOSL1/SPHK1/JUN/MAPT/LRRK2/AKR1C3/SRC/HBA1/ZNF580/HBB/HP",60
"GO:0010586","GO:0010586","miRNA metabolic process","20/1472","87/15025",0.000226417046193302,0.00565839550867836,0.00442894613842362,"SPI1/HIF1A/KLF5/DDX5/FOXO3/EGR1/TENT4B/NR1H2/RARA/KLF4/SMAD6/PNPT1/MYOCD/ZC3H12A/SMAD3/FOS/RELA/FOSL1/JUN/KCNQ1OT1",20
"GO:0002697","GO:0002697","regulation of immune effector process","53/1472","331/15025",0.000228213359752127,0.00567782613347592,0.00444415490043617,"FGR/GAB2/SPI1/PRKCZ/STXBP2/FCN1/ICAM1/IRAK3/SMAD7/SLC7A5/RIPK2/JAK3/AHR/SUPT6H/CLNK/BCL6/NR4A3/CCR2/CD244/IL1B/FFAR2/CFP/ADGRE2/TICAM1/RARA/PRAM1/ANXA1/IL6/BCL10/DUSP10/NFKBIZ/RABGEF1/CD1D/ZBTB7B/NLRP3/MAPKAPK2/ZC3H12A/DDX21/AP1G1/NOD2/NFKBID/JUNB/CLEC7A/TRAF6/CLCF1/CLEC4G/FFAR3/BCR/CD55/ARID5A/UBE2J1/AGER/USP17L2",53
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","28/1472","142/15025",0.00024414574610534,0.00591575757845678,0.00463038888723354,"FGFR2/ROCK1/TGFBR3/EDN1/WNT11/HIF1A/BMP7/SMAD7/RGCC/DDX5/COL1A1/PPP2CA/IL1B/IL6/TGFB1I1/IL17RD/TCF7L2/KBTBD8/SPRY1/HEY1/SMAD3/CTNNB1/LRG1/RFLNB/ZNF703/SPRED3/FLNA/DACT3",28
"GO:0030900","GO:0030900","forebrain development","53/1472","332/15025",0.000246345236959932,0.00591759485162801,0.00463182695989999,"PAX6/FYN/ATP1A2/DNAH5/FGFR2/PITX1/NDST1/XAB2/OPHN1/HIF1A/APLP1/SLC1A2/PHACTR1/MDGA1/HES1/ID2/DLX2/TNR/SLC2A1/CXCR4/INHBA/MBOAT7/KCNC1/ATP1B2/RARA/AGTPBP1/AKIRIN2/TRA2B/NTRK2/NR4A2/NRGN/NRG1/SKI/BTG2/RYK/SLITRK5/FRS2/NDEL1/CTNNB1/CHD7/HAP1/CNTNAP2/SETD2/PLCB1/PRKG1/WNT7B/LRRK2/RELN/SRC/ADGRG1/CCDC85C/OLIG2/PLXNA4",53
"GO:2000116","GO:2000116","regulation of cysteine-type endopeptidase activity","37/1472","208/15025",0.000249946649669489,0.00595278922482077,0.00465937434201692,"FYN/PLAUR/FAS/CYFIP2/CASP8/PTGS2/ATP2A3/LAMP3/NLRP1/RIPK2/P2RX1/VEGFA/NR4A1/TNFSF14/CDKN2D/PRR7/RAF1/EPHA7/KLF4/MTCH1/THBS1/PMAIP1/BCL10/S100A8/BCL2L11/NODAL/NLRP3/S100A9/SMAD3/NKX3-1/EIF2AK3/CLEC7A/SFN/MAPT/SRC/DDX3X/GRIN2B",37
"GO:0006836","GO:0006836","neurotransmitter transport","34/1472","186/15025",0.000259098320245222,0.006108155775077,0.00478098303510707,"SYN1/ATP1A2/CHAT/CAMK2A/STXBP2/RPH3A/SYP/BLOC1S6/STX1A/P2RX1/NRXN2/SLC1A2/LIN7A/SLC38A1/OTOF/ADRA1A/SV2C/NR4A1/PER2/SNAP25/STX11/FLOT1/MCTP2/GABRA2/SYN2/CADPS/PRKCB/RAB3B/RIMS2/SYN3/PCLO/LRRK2/VAMP2/DOC2B",34
"GO:0034612","GO:0034612","response to tumor necrosis factor","38/1472","216/15025",0.000261627441284649,0.006108155775077,0.00478098303510707,"FAS/TRAF1/TRAF3IP2/CASP8/PTGS2/EDN1/CYLD/NFKBIA/RPS6KB1/CCL7/COL1A1/KRT18/HES1/HYAL1/ARHGEF2/TNFAIP3/FOXO3/PTK2B/NR1D1/KLF2/ZFP36/AKAP12/GCH1/THBS1/ADAM17/TNFRSF13C/CXCL16/GBP2/ZC3H12A/NKX3-1/CXCL8/FOS/RELA/TRAF6/PTPN2/SPHK1/ZFP36L1/CCL3L3",38
"GO:0002220","GO:0002220","innate immune response activating cell surface receptor signaling pathway","9/1472","24/15025",0.00027108978516637,0.00627286985055246,0.00490990823437993,"CREBBP/FYN/FCN1/EP300/FFAR2/CLEC7A/TRAF6/SRC/LILRA2",9
"GO:0071453","GO:0071453","cellular response to oxygen levels","29/1472","150/15025",0.000271265321008998,0.00627286985055246,0.00490990823437993,"FAS/CASR/PTGS2/EDN1/SLC9A1/HIF1A/BMP7/RGCC/NDRG1/CDKN1B/VEGFA/CPEB4/FOXO3/EGR1/PTGIS/ATF4/JUND/HILPDA/PMAIP1/FOXO1/ADAM8/NKX3-1/FOS/PRKCE/PLK3/IRAK1/ZFP36L1/SRC/MALAT1",29
"GO:0071260","GO:0071260","cellular response to mechanical stimulus","17/1472","69/15025",0.000273603970156927,0.00630080547803534,0.00493177404232407,"ATP1A2/FAS/CASP8/CNN2/PTGS2/WNT11/SLC9A1/COL1A1/SLC2A1/TNFRSF10B/IRF1/IL1B/TNFSF14/AGT/BCL10/MAP3K2/PTGER4",17
"GO:0001505","GO:0001505","regulation of neurotransmitter levels","35/1472","194/15025",0.000275047429846073,0.00630798076762208,0.00493739029361979,"SYN1/ATP1A2/CHAT/CAMK2A/STXBP2/RPH3A/SYP/BLOC1S6/STX1A/P2RX1/NRXN2/SLC1A2/LIN7A/SLC38A1/OTOF/ADRA1A/NR4A1/PDE1B/PER2/SNAP25/AGTPBP1/STX11/FLOT1/MCTP2/GABRA2/SYN2/CADPS/PRKCB/RAB3B/RIMS2/SYN3/PCLO/LRRK2/VAMP2/DOC2B",35
"GO:0042886","GO:0042886","amide transport","44/1472","264/15025",0.000312169258371169,0.00698682440523103,0.00546873560215653,"ABCC8/GIPR/ALOX5/CASR/EDN1/HIF1A/HNF4A/CDK16/AQP9/STX1A/FOLR3/TCIRG1/SOX4/IL1B/FFAR2/FFAR1/NR1D1/RAF1/PER2/SNAP25/BMAL1/ANXA1/IL6/GLTP/CAPN10/S100A8/ILDR1/TCF7L2/FOXO1/KCNB1/NKX6-1/AQP7/CCDC186/MIDN/IRS1/PRKCE/CHD7/RIMS2/BMP8A/FFAR3/IRS2/PCLO/PIM3/DOC2B",44
"GO:0008015","GO:0008015","blood circulation","65/1472","433/15025",0.00031657410143326,0.00699481942427854,0.00547499347308173,"ABCC8/CACNA1G/TBXA2R/ATP1A2/CPS1/MAP2K3/CASR/DSG2/ATP2B3/ROCK1/CDC42/ATP2B1/PTGS2/ATP2A3/EDN1/SLC9A1/NTSR1/SMAD7/P2RX1/VEGFA/HBEGF/PDE4D/ID2/RGS2/ECE1/SGK1/GNA13/ADRA1A/CXCR4/THRA/KLF2/DLL4/ATP1B2/TNNI2/AKAP12/GCH1/PER2/CHRM3/AGT/ENPEP/ADM/CACNA1C/NPR2/SPTBN4/ZC3H12A/VSTM4/SMAD3/MECP2/CHD7/KCND3/GRK2/OLR1/P2RY2/SCN4B/PTP4A3/PDE4B/PRKG1/FFAR3/BCR/FLNA/SRC/F5/AGER/ITGA1/HBB",65
"GO:0018209","GO:0018209","peptidyl-serine modification","47/1472","288/15025",0.000325499376377745,0.0071417638761936,0.00559001001122825,"CAMK1G/TENM1/MLXIPL/CLK1/PRKCZ/ROCK1/CAMK2A/PTGS2/ARAF/SH2D3C/MKNK2/OSM/GALNT16/SMAD7/RIPK2/RPS6KB1/VEGFA/PDE4D/GALNT3/SGK1/LIF/PNCK/RAF1/CSNK1G2/IL6/NTRK3/PLK2/TLK2/NTRK2/TNKS1BP1/LATS2/DYRK1A/SPTBN4/MAPKAPK2/RICTOR/LMTK2/MAPK7/PRKCB/DDIT4/PRKCE/EIF2AK3/GRK2/ULK1/TBK1/LRRK2/SRC/TOP1",47
"GO:0007492","GO:0007492","endoderm development","17/1472","70/15025",0.00032887323195627,0.00715941610036051,0.00560382678136012,"LAMA3/MACROH2A1/COL7A1/DUSP1/INHBA/COL4A2/ITGA7/DUSP5/COL8A1/NODAL/DUSP2/ITGA5/SMAD3/CTNNB1/SETD2/ZFP36L1/LAMB3",17
"GO:0031400","GO:0031400","negative regulation of protein modification process","69/1472","467/15025",0.000334221078825765,0.00724752557313613,0.00567279193386839,"PAX6/JARID2/MLXIPL/FYN/GPRC5A/SPI1/PRKCZ/ROCK1/TRIB2/FBLN1/PPP1R15A/IRAK3/GADD45B/BMP7/PPP1R16B/SMAD7/PRKAG2/SUPT6H/CDKN1B/PHF1/PDE4D/PPP2CA/MACROH2A1/KDM3A/RGS2/TNFAIP3/UBE2B/DUSP1/CRY2/CDKN1A/SOX4/IL1B/CDKN2D/CDKN1C/PRR7/PPP1R1B/PER2/AGT/SORL1/SMAD6/WARS1/NTRK3/MYOCD/DUSP10/SPOPL/CDKN2A/C9orf72/LATS2/RABGEF1/SKI/PPP1R15B/ZC3H12A/SPRY1/CTNNB1/DDIT4/PRKCE/TPPP/RELA/TRIB1/PTPN2/SFN/JUN/MYADM/SOCS3/MAPT/SEMA4D/LRRK2/PTPN1/USP17L2",69
"GO:0044703","GO:0044703","multi-organism reproductive process","32/1472","174/15025",0.000346660563642066,0.00748813690378773,0.00586112352400131,"ABCC8/PTGS2/FBLN1/EDN1/OVGP1/P2RX1/SLC38A1/VEGFA/IGFBP2/RGS2/SLC2A1/IL1B/FOSB/LIF/RARA/ITGB4/H3-3B/ACVR1B/AGT/ADM/NODAL/TPPP3/ITGA5/FOS/PSG6/JUNB/SP3/FOSL1/THBD/PAPPA/MAFF/PSG4",32
"GO:0071243","GO:0071243","cellular response to arsenic-containing substance","8/1472","20/15025",0.000356767761070905,0.0075599495530348,0.00591733280719564,"MKNK2/PPIF/ATF4/HNRNPA1/ATF3/ZC3H12A/ZFAND2A/DDX3X",8
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process","26/1472","131/15025",0.000359976820933036,0.00757038046437663,0.00592549730266733,"FGR/MLXIPL/ABHD5/DGAT2/CDC42/PTGS2/SORBS1/EEF1A2/IL1A/NR4A3/PTK2B/FLT3/IL1B/NR1D1/NR1H2/ANXA1/ADM/MID1IP1/NOD2/IRS1/PRKCE/PNPLA2/IRS2/SRC/PLIN5/HULC",26
